Timestamp,Size,Source IP,Destination IP,Source Port,Destination Port
1739448546.457872,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.457872,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.460706,76,10.0.2.15,128.139.200.12,44340,443
1739448546.462678,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.463751,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.463751,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.463751,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.464153,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.465468,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.46643,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.46643,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.466902,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.466902,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.467432,74,10.0.2.15,128.139.200.12,44340,443
1739448546.46747,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.468045,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.468701,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.468702,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.46921,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.469758,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.470542,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.470542,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.471067,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.471067,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.4716,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.472202,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.472558,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.473004,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.473429,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.473918,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.477067,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.477067,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.477973,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.477973,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.478414,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.478927,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.479339,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.479787,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.480187,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.480629,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.481032,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.482171,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.482171,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.482171,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.48301,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.48301,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.483091,74,10.0.2.15,128.139.200.12,44340,443
1739448546.483286,74,10.0.2.15,128.139.200.12,44340,443
1739448546.483774,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.483933,74,10.0.2.15,128.139.200.12,44340,443
1739448546.484449,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.484449,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.485128,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.485499,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.48599,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.486381,1292,128.139.200.12,10.0.2.15,443,44340
1739448546.486863,1292,128.139.200.12,10.0.2.15,443,44340
