Timestamp,Size,Source IP,Destination IP,Source Port,Destination Port
1739467030.03717,66,142.251.209.14,10.9.21.209,443,44560
1739467030.03717,66,142.251.209.14,10.9.21.209,443,44584
1739467030.03717,66,142.251.209.14,10.9.21.209,443,44534
1739467030.037186,66,142.251.209.14,10.9.21.209,443,44560
1739467030.037186,66,142.251.209.14,10.9.21.209,443,44576
1739467030.037439,120,10.9.21.209,216.58.204.238,44113,443
1739467030.037472,73,10.9.21.209,216.58.204.238,44113,443
1739467030.037584,1007,10.9.21.209,216.58.204.238,44113,443
1739467030.049624,66,10.9.21.209,216.58.204.238,39456,443
1739467030.090972,72,10.9.21.209,216.58.204.238,52827,443
1739467030.092902,434,10.9.21.209,142.251.209.14,44550,443
1739467030.13344,187,10.9.21.209,216.58.204.238,44113,443
1739467030.201245,235,10.9.21.209,142.251.209.36,46125,443
1739467030.259997,66,142.251.209.14,10.9.21.209,443,44550
1739467030.259997,66,142.251.209.14,10.9.21.209,443,44534
1739467030.259997,66,142.251.209.14,10.9.21.209,443,44550
1739467030.259997,67,216.58.204.238,10.9.21.209,443,44113
1739467030.259997,2802,142.251.209.14,10.9.21.209,443,44550
1739467030.260034,66,10.9.21.209,142.251.209.14,44550,443
1739467030.259997,2725,142.251.209.14,10.9.21.209,443,44550
1739467030.260059,66,10.9.21.209,142.251.209.14,44550,443
1739467030.26007,2802,142.251.209.14,10.9.21.209,443,44576
1739467030.260073,66,10.9.21.209,142.251.209.14,44576,443
1739467030.26007,2726,142.251.209.14,10.9.21.209,443,44576
1739467030.260081,66,10.9.21.209,142.251.209.14,44576,443
1739467030.26007,2802,142.251.209.14,10.9.21.209,443,44560
1739467030.260084,66,10.9.21.209,142.251.209.14,44560,443
1739467030.26007,2725,142.251.209.14,10.9.21.209,443,44560
1739467030.260097,66,10.9.21.209,142.251.209.14,44560,443
1739467030.260104,2802,142.251.209.14,10.9.21.209,443,44534
1739467030.260105,66,10.9.21.209,142.251.209.14,44534,443
1739467030.260104,2726,142.251.209.14,10.9.21.209,443,44534
1739467030.260107,66,10.9.21.209,142.251.209.14,44534,443
1739467030.260104,2802,142.251.209.14,10.9.21.209,443,44584
1739467030.260113,66,10.9.21.209,142.251.209.14,44584,443
1739467030.260104,2726,142.251.209.14,10.9.21.209,443,44584
1739467030.260117,66,10.9.21.209,142.251.209.14,44584,443
1739467030.26013,66,216.58.204.238,10.9.21.209,443,52827
1739467030.26013,1357,142.251.209.14,10.9.21.209,443,44550
1739467030.260134,78,10.9.21.209,142.251.209.14,44550,443
1739467030.26013,1358,142.251.209.14,10.9.21.209,443,44534
1739467030.260138,78,10.9.21.209,142.251.209.14,44534,443
1739467030.26013,1357,142.251.209.14,10.9.21.209,443,44560
1739467030.260139,78,10.9.21.209,142.251.209.14,44560,443
1739467030.26013,1358,142.251.209.14,10.9.21.209,443,44584
1739467030.260139,78,10.9.21.209,142.251.209.14,44584,443
1739467030.26013,1358,142.251.209.14,10.9.21.209,443,44576
1739467030.26014,78,10.9.21.209,142.251.209.14,44576,443
1739467030.26013,1292,216.58.204.238,10.9.21.209,443,44113
1739467030.261598,140,10.9.21.209,142.251.209.14,44550,443
1739467030.26176,140,10.9.21.209,142.251.209.14,44576,443
1739467030.261897,140,10.9.21.209,142.251.209.14,44560,443
1739467030.262096,140,10.9.21.209,142.251.209.14,44534,443
1739467030.262338,140,10.9.21.209,142.251.209.14,44584,443
1739467030.262534,66,10.9.21.209,142.251.209.14,44576,443
1739467030.262579,66,10.9.21.209,142.251.209.14,44560,443
1739467030.262614,66,10.9.21.209,142.251.209.14,44534,443
1739467030.26265,66,10.9.21.209,142.251.209.14,44584,443
1739467030.262719,158,10.9.21.209,142.251.209.14,44550,443
1739467030.263005,383,10.9.21.209,142.251.209.14,44550,443
1739467030.263042,167,10.9.21.209,142.251.209.14,44550,443
1739467030.263068,167,10.9.21.209,142.251.209.14,44550,443
1739467030.26308,168,10.9.21.209,142.251.209.14,44550,443
1739467030.263098,168,10.9.21.209,142.251.209.14,44550,443
1739467030.267344,682,216.58.204.238,10.9.21.209,443,39456
1739467030.267351,78,10.9.21.209,216.58.204.238,39456,443
1739467030.30707,71,10.9.21.209,216.58.204.238,52827,443
1739467030.307177,78,142.251.209.14,10.9.21.209,443,44550
1739467030.307177,163,216.58.204.238,10.9.21.209,443,44113
